"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P784S1A3","LLAVEHOG","FEX_C"
6007161,1,1,1,4,"60071611",301.267550246913
6007162,1,1,1,3,"60071621",278.882938983061
6007162,2,1,2,4,"60071621",278.882938983061
6007163,1,1,1,3,"60071631",367.060245161507
6007163,2,1,2,4,"60071631",367.060245161507
6007165,1,1,1,5,"60071651",343.671657525644
6007166,1,1,1,2,"60071661",427.913350787039
6007166,2,1,2,3,"60071661",427.913350787039
6007168,1,1,1,3,"60071681",2210.32858114421
6007168,2,1,2,4,"60071681",2210.32858114421
6007175,1,1,1,3,"60071751",1486.76323583133
6007178,1,1,1,2,"60071781",1458.72472569438
6007178,2,1,2,3,"60071781",1458.72472569438
6007183,1,1,1,4,"60071831",1680.84530525544
6007183,2,1,2,5,"60071831",1680.84530525544
6007183,3,1,3,6,"60071831",1680.84530525544
6007188,1,1,1,4,"60071881",1028.58406678662
6007189,1,1,1,3,"60071891",537.790027926632
6007192,1,1,1,3,"60071921",651.72577277232
6007192,2,1,2,4,"60071921",651.72577277232
6007193,1,1,1,4,"60071931",638.110286448399
6007195,1,1,1,3,"60071951",765.026079236605
6007195,2,1,2,4,"60071951",765.026079236605
6007195,3,1,3,5,"60071951",765.026079236605
6007199,1,1,1,3,"60071991",359.512173465324
6007200,1,1,1,3,"60072001",844.89675550214
6007202,2,1,2,5,"60072021",823.172273558201
6007202,1,1,1,4,"60072021",823.172273558201
6007202,3,1,3,7,"60072021",823.172273558201
6007206,1,1,1,5,"60072061",914.16127000581
6007210,1,1,1,2,"60072101",638.327383773618
6007210,2,1,2,3,"60072101",638.327383773618
6007215,1,1,1,4,"60072151",391.281261645942
6007215,2,1,2,5,"60072151",391.281261645942
6007217,1,1,1,3,"60072171",693.689696855058
6007218,1,1,1,2,"60072181",718.779821611725
6007229,1,1,1,2,"60072291",807.958537209311
6007229,2,1,2,3,"60072291",807.958537209311
6007229,3,1,3,4,"60072291",807.958537209311
6007229,4,1,4,5,"60072291",807.958537209311
6007236,1,1,1,3,"60072361",651.482784459296
6007236,2,1,2,4,"60072361",651.482784459296
6007249,1,1,1,3,"60072491",1935.85668581392
6007249,2,1,2,4,"60072491",1935.85668581392
6007249,3,1,3,5,"60072491",1935.85668581392
6007254,1,1,1,2,"60072541",657.629335954118
6007254,2,1,2,3,"60072541",657.629335954118
6007255,1,1,1,3,"60072551",766.323702095069
6007255,2,1,2,4,"60072551",766.323702095069
6007260,1,1,1,2,"60072601",350.989149116248
6007260,2,1,2,3,"60072601",350.989149116248
6007260,3,1,3,4,"60072601",350.989149116248
6007264,1,1,1,3,"60072641",1956.04764767073
6007283,1,1,1,3,"60072831",826.578446739366
6007283,2,1,2,4,"60072831",826.578446739366
6007284,1,1,1,2,"60072841",1533.04050329262
6007284,2,1,2,3,"60072841",1533.04050329262
6007284,3,1,3,4,"60072841",1533.04050329262
6007286,1,1,1,2,"60072861",1310.20303900882
6007286,2,1,2,3,"60072861",1310.20303900882
6007287,1,1,1,4,"60072871",1380.81885263137
6007287,2,1,2,5,"60072871",1380.81885263137
6007289,1,1,1,3,"60072891",1847.31640831452
6007290,1,1,1,3,"60072901",2588.1922296554
6007290,2,1,2,4,"60072901",2588.1922296554
6007290,3,1,3,5,"60072901",2588.1922296554
6007290,4,1,4,6,"60072901",2588.1922296554
6007292,1,1,1,3,"60072921",2408.84198039452
6007296,1,1,1,3,"60072961",2340.0852773011
6007305,1,1,1,3,"60073051",678.755375886874
6007310,1,1,1,3,"60073101",2305.72317489808
6007310,2,1,2,4,"60073101",2305.72317489808
6007313,1,1,1,3,"60073131",2059.19572208863
6007316,1,1,1,4,"60073161",570.973390786987
6007318,1,1,1,3,"60073181",538.578769749707
6007320,1,1,1,4,"60073201",613.60596458205
6007321,1,1,1,2,"60073211",514.039615324807
6007321,2,1,2,3,"60073211",514.039615324807
6007323,1,1,1,3,"60073231",566.578165592495
6007323,2,1,2,4,"60073231",566.578165592495
6007323,3,1,3,5,"60073231",566.578165592495
6007331,1,1,1,3,"60073311",2879.88990941371
6007331,2,1,2,4,"60073311",2879.88990941371
6007376,1,1,1,3,"60073761",35.0934448239334
6007403,1,1,1,3,"60074031",32.5310903642706
6007403,2,1,2,4,"60074031",32.5310903642706
6007600,1,1,1,3,"60076001",5019.58970193272
6007600,2,1,2,4,"60076001",5019.58970193272
6007607,1,1,1,3,"60076071",369.355132974004
6007607,2,1,2,2,"60076071",369.355132974004
6007612,1,1,1,3,"60076121",377.295984537619
6007614,1,1,1,3,"60076141",4816.81402392864
6007614,2,1,2,4,"60076141",4816.81402392864
6007616,1,1,1,6,"60076161",5412.08209240095
6007623,1,1,1,3,"60076231",5222.3653799368
6007632,2,1,2,4,"60076321",2274.5216980722
6007632,3,1,3,5,"60076321",2274.5216980722
6007632,1,1,1,3,"60076321",2274.5216980722
6007634,1,1,1,4,"60076341",1977.05672821221
6007637,1,1,1,3,"60076371",5019.58970193272
6007637,2,1,2,4,"60076371",5019.58970193272
6007646,1,1,1,4,"60076461",5222.3653799368
6007655,1,1,1,3,"60076551",2285.2253416733
6007656,1,1,1,1,"60076561",2210.95469996216
6007666,1,1,1,3,"60076661",1845.07194661328
6007668,1,1,1,1,"60076681",956.76381028906
6007680,1,1,1,1,"60076801",153.285726291584
6007681,1,1,1,3,"60076811",147.599704314434
6007682,1,1,1,2,"60076821",141.522290540038
6007682,2,1,2,3,"60076821",141.522290540038
6007683,1,1,1,3,"60076831",150.442715303009
6007683,2,1,2,4,"60076831",150.442715303009
6007695,1,1,1,6,"60076951",156.128737280159
6007698,1,1,1,1,"60076981",144.756693325859
6007708,1,1,1,3,"60077081",153.67711808883
6007717,1,1,1,3,"60077171",147.208312517188
6007717,2,1,2,5,"60077171",147.208312517188
6007718,1,1,1,4,"60077181",144.365301528613
6007723,2,1,2,3,"60077231",150.442715303009
6007723,1,1,1,2,"60077231",150.442715303009
6007723,3,1,3,4,"60077231",150.442715303009
6007729,1,1,1,3,"60077291",156.128737280159
6007730,1,1,1,3,"60077301",150.051323505763
6007732,1,1,1,3,"60077321",153.285726291584
6007732,2,1,2,4,"60077321",153.285726291584
6007732,3,1,3,5,"60077321",153.285726291584
6007733,1,1,1,3,"60077331",141.130898742792
6007733,2,1,2,4,"60077331",141.130898742792
6007733,3,1,3,5,"60077331",141.130898742792
6007734,1,1,1,3,"60077341",143.973909731367
6007734,2,1,2,4,"60077341",143.973909731367
6007734,3,1,3,5,"60077341",143.973909731367
6007735,1,1,1,3,"60077351",147.208312517188
6007735,2,1,2,4,"60077351",147.208312517188
6007735,3,1,3,5,"60077351",147.208312517188
6007744,1,1,1,2,"60077441",1633.11682015099
6007813,1,1,1,3,"60078131",536.600033263888
6007813,2,1,2,4,"60078131",536.600033263888
6007816,1,1,1,3,"60078161",506.018022804575
6007821,1,1,1,3,"60078211",525.51148731973
6007822,1,1,1,3,"60078221",514.422941375572
6007822,2,1,2,4,"60078221",514.422941375572
6007822,3,1,3,5,"60078221",514.422941375572
6007822,4,1,4,6,"60078221",514.422941375572
6007828,2,1,2,3,"60078281",1471.56639244629
6007828,1,1,1,2,"60078281",1471.56639244629
6007830,1,1,1,2,"60078301",2161.78852208747
6007831,1,1,1,6,"60078311",1387.40399733785
6007881,1,1,1,3,"60078811",569.147676074122
6007881,2,1,2,4,"60078811",569.147676074122
6007936,1,1,1,2,"60079361",146.594500702878
6007997,1,1,1,3,"60079971",91.9060878669181
6007997,2,1,2,4,"60079971",91.9060878669181
6008000,1,1,1,2,"60080001",91.9060878669181
6008000,2,1,2,3,"60080001",91.9060878669181
6008012,1,1,1,2,"60080121",881.635558768556
6008013,1,1,1,3,"60080131",784.111154438084
6008013,2,1,2,4,"60080131",784.111154438084
6008022,1,1,1,2,"60080221",457.657042146174
6008028,1,1,1,5,"60080281",590.234238961714
6008028,2,1,2,6,"60080281",590.234238961714
6008030,1,1,1,5,"60080301",751.17767417602
6008030,2,1,2,6,"60080301",751.17767417602
6008061,1,1,1,4,"60080611",623.167719223778
6008062,1,1,1,3,"60080621",703.196792844769
6008062,2,1,2,4,"60080621",703.196792844769
6008063,1,1,1,2,"60080631",580.675326603723
6008070,1,1,1,3,"60080701",253.680207536349
6008134,1,1,1,6,"60081341",292.936706689439
6008140,3,1,3,4,"60081401",989.07284059833
6008140,1,1,1,2,"60081401",989.07284059833
6008140,2,1,2,3,"60081401",989.07284059833
6008147,1,1,1,3,"60081471",102.048615913739
6008151,1,1,1,3,"60081511",178.893897098907
6008152,1,1,1,3,"60081521",176.374737319452
6008157,1,1,1,2,"60081571",95.4934810894279
6008159,1,1,1,5,"60081591",240.423941617669
6008159,2,1,2,6,"60081591",240.423941617669
6008162,1,1,1,4,"60081621",298.876060646806
6008162,2,1,2,5,"60081621",298.876060646806
6008261,1,1,1,2,"60082611",645.102843830322
6008262,1,1,1,3,"60082621",696.073788365586
6008262,2,1,2,4,"60082621",696.073788365586
6008262,3,1,3,5,"60082621",696.073788365586
6008274,1,1,1,3,"60082741",696.073788365586
6008274,2,1,2,4,"60082741",696.073788365586
6008277,1,1,1,3,"60082771",694.480824910484
6008277,2,1,2,4,"60082771",694.480824910484
6008279,1,1,1,1,"60082791",618.985317745215
6008298,1,1,1,5,"60082981",270.975421106548
6008300,1,1,1,2,"60083001",371.76955492796
6008317,1,1,1,4,"60083171",295.874275565602
6008318,1,1,1,4,"60083181",356.264147389088
6008320,1,1,1,4,"60083201",314.174072846994
6008324,1,1,1,5,"60083241",569.985967702059
6008327,1,1,1,2,"60083271",390.990209320278
6008327,2,1,2,3,"60083271",390.990209320278
6008328,1,1,1,1,"60083281",303.658668138922
6008330,1,1,1,3,"60083301",377.723215190241
6008332,1,1,1,3,"60083321",514.218643389213
6008335,1,1,1,3,"60083351",514.218643389213
6008336,1,1,1,3,"60083361",377.251087573377
6008338,1,1,1,3,"60083381",377.251087573377
6008342,1,1,1,5,"60083421",670.674644214042
6008342,2,1,2,6,"60083421",670.674644214042
6008343,1,1,1,4,"60083431",663.36689657734
6008345,1,1,1,5,"60083451",973.33371737406
6008346,1,1,1,3,"60083461",377.251087573377
6008347,1,1,1,2,"60083471",211.41786792029
6008361,1,1,1,2,"60083611",428.567067610894
6008365,1,1,1,3,"60083651",361.316103717548
6008368,1,1,1,3,"60083681",2180.51650743352
6008368,2,1,2,4,"60083681",2180.51650743352
6008368,3,1,3,5,"60083681",2180.51650743352
6008369,1,1,1,2,"60083691",202.141068364372
6008376,1,1,1,2,"60083761",324.534570445842
6008376,2,1,2,3,"60083761",324.534570445842
6008377,1,1,1,3,"60083771",627.890961495252
6008378,1,1,1,3,"60083781",850.942630365892
6008379,1,1,1,3,"60083791",668.114905648774
6008380,1,1,1,2,"60083801",202.141068364372
6008384,1,1,1,3,"60083841",627.890961495252
6008385,1,1,1,3,"60083851",503.301476713168
6008385,2,1,2,4,"60083851",503.301476713168
6008394,1,1,1,2,"60083941",202.141068364372
6008395,1,1,1,2,"60083951",292.182052469363
6008395,2,1,2,3,"60083951",292.182052469363
6008395,3,1,3,4,"60083951",292.182052469363
6008415,1,2,1,4,"60084152",1154.02735207932
6008415,2,2,2,5,"60084152",1154.02735207932
6008418,1,1,1,3,"60084181",1001.97355169012
6008428,1,1,1,4,"60084281",399.984164482247
6008441,1,1,1,3,"60084411",263.783879948264
6008441,2,1,2,4,"60084411",263.783879948264
6008447,1,1,1,3,"60084471",329.338104289081
6008447,2,1,2,4,"60084471",329.338104289081
6008448,1,1,1,4,"60084481",273.782822512534
6008456,1,1,1,2,"60084561",293.842280281573
6008456,2,1,2,3,"60084561",293.842280281573
6008463,1,1,1,3,"60084631",786.205828129977
6008463,2,1,2,4,"60084631",786.205828129977
6008466,1,1,1,2,"60084661",203.289668084485
6008469,1,1,1,3,"60084691",293.842280281573
6008470,1,1,1,3,"60084701",631.45874407635
6008472,1,1,1,2,"60084721",203.289668084485
6008476,1,1,1,3,"60084761",923.689848791377
6008476,2,1,2,1,"60084761",923.689848791377
6008479,1,1,1,6,"60084791",644.889796478114
6008481,1,1,1,3,"60084811",671.911247479957
6008486,1,1,1,3,"60084861",293.842280281573
6008490,1,1,1,2,"60084901",301.798586627285
6008491,1,1,1,3,"60084911",506.006002724525
6008493,1,1,1,3,"60084931",351.247852529642
6008493,2,1,2,5,"60084931",351.247852529642
6008496,1,1,1,3,"60084961",468.030476055379
6008496,2,1,2,4,"60084961",468.030476055379
6008496,3,1,3,5,"60084961",468.030476055379
6008499,1,1,1,3,"60084991",506.006002724525
6008500,1,1,1,3,"60085001",389.69771635987
6008504,1,1,1,3,"60085041",525.385657375779
6008508,1,1,1,2,"60085081",305.934002022727
6008508,2,1,2,3,"60085081",305.934002022727
6008508,1,2,1,3,"60085082",305.934002022727
6008508,2,2,2,3,"60085082",305.934002022727
6008511,1,1,1,3,"60085111",460.952575080682
6008517,1,1,1,5,"60085171",322.91441847901
6008518,1,1,1,2,"60085181",467.622866603805
6008518,2,1,2,3,"60085181",467.622866603805
6008518,3,1,3,4,"60085181",467.622866603805
6008518,4,1,4,5,"60085181",467.622866603805
6008526,1,2,1,6,"60085262",464.748045508204
6008527,1,1,1,3,"60085271",368.886896799946
6008529,1,1,1,4,"60085291",280.601175138043
6008532,1,1,1,2,"60085321",388.006313477338
6008535,1,1,1,3,"60085351",509.943486301796
6008537,1,1,1,3,"60085371",445.510404006699
6008541,1,1,1,1,"60085411",464.1552986338
6008541,2,1,2,2,"60085411",464.1552986338
6008542,1,1,1,3,"60085421",641.230230015117
6008543,1,1,1,3,"60085431",502.100256480975
6008545,1,1,1,3,"60085451",1435.84080408933
6008545,2,1,2,4,"60085451",1435.84080408933
6008545,3,1,3,5,"60085451",1435.84080408933
6008549,1,1,1,3,"60085491",502.100256480975
6008552,1,1,1,3,"60085521",827.942049682526
6008552,2,1,2,4,"60085521",827.942049682526
6008553,1,1,1,2,"60085531",206.435466843024
6008556,1,1,1,3,"60085561",641.230230015117
6008559,1,1,1,3,"60085591",298.389332225856
6008560,1,1,1,3,"60085601",860.068707191084
6008561,1,1,1,3,"60085611",827.942049682526
6008564,1,1,1,1,"60085641",417.370171443526
6008566,1,1,1,2,"60085661",427.729430548276
6008568,1,1,1,3,"60085681",502.100256480975
6008569,1,1,1,2,"60085691",298.389332225856
6008569,2,1,2,3,"60085691",298.389332225856
6008572,1,1,1,4,"60085721",823.794960923025
6008574,1,1,1,4,"60085741",654.869120760899
6008574,2,1,2,5,"60085741",654.869120760899
6008578,1,1,1,3,"60085781",688.812076148384
6008578,2,1,2,4,"60085781",688.812076148384
6008582,2,1,2,4,"60085821",298.389332225856
6008582,1,1,1,3,"60085821",298.389332225856
6008583,1,1,1,3,"60085831",3628.95100371098
6008589,1,1,1,2,"60085891",206.435466843024
6008590,1,1,1,4,"60085901",1098.03850598729
6008590,2,1,2,5,"60085901",1098.03850598729
6008590,1,2,1,3,"60085902",1098.03850598729
6008600,1,2,1,4,"60086002",856.431451847226
6008600,2,2,2,5,"60086002",856.431451847226
6008601,1,1,1,1,"60086011",1211.67182476641
6008601,2,1,2,2,"60086011",1211.67182476641
6008603,1,1,1,3,"60086031",1662.6601625336
6008603,2,1,2,4,"60086031",1662.6601625336
6008606,1,1,1,4,"60086061",1229.67278677623
6008606,2,1,2,5,"60086061",1229.67278677623
6008607,1,1,1,3,"60086071",1298.07672822564
6008610,1,1,1,2,"60086101",1496.66280974392
6008611,3,1,3,4,"60086111",1447.37587114768
6008611,1,1,1,2,"60086111",1447.37587114768
6008611,2,1,2,3,"60086111",1447.37587114768
6008614,1,1,1,3,"60086141",1223.42607236251
6008614,2,1,2,4,"60086141",1223.42607236251
6008615,1,1,1,3,"60086151",1611.16086185827
6008615,2,1,2,7,"60086151",1611.16086185827
6008615,3,1,3,8,"60086151",1611.16086185827
6008623,1,1,1,1,"60086231",341.35444300182
6008630,1,1,1,3,"60086301",992.149613554727
6008630,2,1,2,4,"60086301",992.149613554727
6008630,3,1,3,5,"60086301",992.149613554727
6008631,1,1,1,2,"60086311",147.712201883872
6008673,1,1,1,3,"60086731",58.3040301433828
6008683,1,1,1,3,"60086831",59.6102908273808
6008706,1,1,1,3,"60087061",56.9977694593848
6008707,1,1,1,3,"60087071",988.919380184289
6008730,1,1,1,3,"60087301",831.97942806927
6008732,1,1,1,4,"60087321",786.304369871623
6008732,2,1,2,5,"60087321",786.304369871623
6008738,1,1,1,3,"60087381",315.842139170667
6008738,2,1,2,4,"60087381",315.842139170667
6008738,3,1,3,5,"60087381",315.842139170667
6008754,1,1,1,2,"60087541",82.2103400178793
6008759,1,1,1,3,"60087591",85.2172707328482
6008759,2,1,2,4,"60087591",85.2172707328482
6008759,3,1,3,5,"60087591",85.2172707328482
6008759,4,1,4,6,"60087591",85.2172707328482
6008761,1,1,1,3,"60087611",83.9456703035028
6008761,2,1,2,4,"60087611",83.9456703035028
6008761,3,1,3,5,"60087611",83.9456703035028
6008763,1,1,1,3,"60087631",85.7598773981317
6008763,2,1,2,4,"60087631",85.7598773981317
6008763,3,1,3,5,"60087631",85.7598773981317
6008764,3,1,3,4,"60087641",80.9758621899534
6008764,1,1,1,2,"60087641",80.9758621899534
6008764,2,1,2,3,"60087641",80.9758621899534
6008766,1,1,1,4,"60087661",675.582489451491
6008766,2,1,2,5,"60087661",675.582489451491
6008767,1,1,1,2,"60087671",650.491503805657
6008767,2,1,2,3,"60087671",650.491503805657
6008768,1,1,1,3,"60087681",402.008429674577
6008768,2,1,2,4,"60087681",402.008429674577
6008769,1,1,1,3,"60087691",74.511062356124
6008772,1,1,1,4,"60087721",80.4494624286505
6008772,2,1,2,5,"60087721",80.4494624286505
6008773,1,1,1,4,"60087731",74.3134805334116
6008789,1,1,1,4,"60087891",85.1196186291341
6008789,2,1,2,5,"60087891",85.1196186291341
6008791,1,1,1,3,"60087911",85.1196186291341
6008791,2,1,2,4,"60087911",85.1196186291341
6008795,1,1,1,3,"60087951",85.3369586341178
6008796,1,1,1,3,"60087961",85.1196186291341
6008796,2,1,2,4,"60087961",85.1196186291341
6008796,3,1,3,5,"60087961",85.1196186291341
6008797,1,1,1,2,"60087971",541.16846169849
6008797,2,1,2,3,"60087971",541.16846169849
6008798,1,1,1,3,"60087981",553.292959493891
6008802,1,1,1,4,"60088021",99.4904633327542
6008802,2,1,2,5,"60088021",99.4904633327542
6008803,1,1,1,3,"60088031",103.435023122551
6008803,2,1,2,5,"60088031",103.435023122551
6008805,1,1,1,3,"60088051",95.5459035429577
6008805,2,1,2,4,"60088051",95.5459035429577
6008807,1,1,1,3,"60088071",97.3911665518265
6008807,2,1,2,4,"60088071",97.3911665518265
6008808,1,1,1,2,"60088081",97.8992340959442
6008811,1,1,1,4,"60088111",93.1925729899712
6008811,2,1,2,5,"60088111",93.1925729899712
6008811,3,1,3,6,"60088111",93.1925729899712
6008815,1,1,1,3,"60088151",88.4944086715155
6008816,1,1,1,3,"60088161",81.7448285867527
6008816,2,1,2,5,"60088161",81.7448285867527
6008817,1,1,1,3,"60088171",537.319063373066
6008817,2,1,2,4,"60088171",537.319063373066
6008818,1,1,1,4,"60088181",485.944317741701
6008818,2,1,2,6,"60088181",485.944317741701
6008819,1,1,1,3,"60088191",687.826342170272
6008826,1,1,1,2,"60088261",88.0453359866683
6008826,2,1,2,3,"60088261",88.0453359866683
6008831,1,1,1,5,"60088311",91.5827837872615
6008832,1,1,1,1,"60088321",88.0453359866683
6008833,1,1,1,3,"60088331",95.6072251513342
6008839,1,1,1,1,"60088391",91.8262805690013
6008845,1,1,1,5,"60088451",463.604732015471
6008857,1,1,1,4,"60088571",490.349985389294
6008860,1,1,1,2,"60088601",31.3630299067003
6008864,2,1,2,5,"60088641",34.527667170898
6008864,1,1,1,4,"60088641",34.527667170898
6008871,1,1,1,3,"60088711",121.844996781046
6008877,1,1,1,2,"60088771",661.572603266546
6008878,1,1,1,3,"60088781",563.267914066563
6008879,1,1,1,3,"60088791",860.028265076974
6008879,2,1,2,4,"60088791",860.028265076974
6008887,1,1,1,3,"60088871",1311.84459230053
6008887,2,1,2,4,"60088871",1311.84459230053
6008891,1,1,1,4,"60088911",401.21386655909
6008897,1,1,1,3,"60088971",661.413748144134
6008903,1,1,1,3,"60089031",1607.76783722164
6008904,1,1,1,3,"60089041",1869.25814982792
6008914,1,1,1,3,"60089141",731.411051544912
6008915,1,1,1,3,"60089151",731.411051544912
6008915,2,1,2,4,"60089151",731.411051544912
6008917,1,1,1,4,"60089171",406.961195921212
6008919,1,1,1,3,"60089191",702.986135428478
6008925,1,1,1,3,"60089251",651.136828217932
6008933,1,1,1,3,"60089331",725.381389091214
6008933,2,1,2,4,"60089331",725.381389091214
6008933,3,1,3,5,"60089331",725.381389091214
6008934,1,1,1,3,"60089341",482.155681040202
6008936,1,1,1,3,"60089361",468.539183958572
6008936,2,1,2,4,"60089361",468.539183958572
6008936,3,1,3,5,"60089361",468.539183958572
6008937,1,1,1,5,"60089371",849.647256846821
6008948,1,1,1,2,"60089481",541.777629604115
6008948,2,1,2,3,"60089481",541.777629604115
6008949,1,1,1,4,"60089491",605.526056745064
6008949,2,1,2,5,"60089491",605.526056745064
6008949,3,1,3,7,"60089491",605.526056745064
6008949,4,1,4,8,"60089491",605.526056745064
6008952,1,1,1,6,"60089521",763.32616361662
6008952,2,1,2,7,"60089521",763.32616361662
6008952,3,1,3,8,"60089521",763.32616361662
6008953,1,1,1,3,"60089531",315.620047171047
6008954,1,1,1,4,"60089541",644.759609639294
6008961,1,1,1,5,"60089611",948.342832351663
6008961,2,1,2,6,"60089611",948.342832351663
6008989,1,1,1,3,"60089891",2714.37739419872
6008990,1,1,1,1,"60089901",2755.48192149236
6008993,1,1,1,3,"60089931",3569.07287576911
6008993,2,1,2,4,"60089931",3569.07287576911
6008993,3,1,3,5,"60089931",3569.07287576911
6008993,4,1,4,6,"60089931",3569.07287576911
6009002,1,1,1,6,"60090021",1537.59434828274
6009003,1,1,1,3,"60090031",1705.35950267578
6009003,2,1,2,4,"60090031",1705.35950267578
6009004,1,1,1,6,"60090041",1690.23677669086
6009004,2,1,2,7,"60090041",1690.23677669086
6009004,3,1,3,8,"60090041",1690.23677669086
6009006,1,1,1,5,"60090061",715.907589090324
6009007,1,1,1,3,"60090071",1980.63310928289
6009012,1,1,1,3,"60090121",574.066310048018
6009012,2,1,2,5,"60090121",574.066310048018
6009012,3,1,3,6,"60090121",574.066310048018
6009017,2,1,2,4,"60090171",585.026123604979
6009017,1,1,1,3,"60090171",585.026123604979
6009022,1,1,1,3,"60090221",523.377815343742
6009022,2,1,2,4,"60090221",523.377815343742
6009022,3,1,3,5,"60090221",523.377815343742
6009025,1,1,1,5,"60090251",699.643714110383
6009028,1,1,1,2,"60090281",484.008472684729
6009052,1,1,1,3,"60090521",33.5813498465691
6009052,2,1,2,4,"60090521",33.5813498465691
6009075,1,1,1,1,"60090751",41.1172883863075
6009127,1,1,1,3,"60091271",3407.96640111834
6009135,1,1,1,3,"60091351",384.275921715812
6009135,2,1,2,4,"60091351",384.275921715812
6009143,1,1,1,2,"60091431",263.879263654421
6009143,2,1,2,3,"60091431",263.879263654421
6009143,3,1,3,4,"60091431",263.879263654421
6009146,1,1,1,3,"60091461",337.203784236369
6009150,1,1,1,3,"60091501",562.138310304991
6009155,1,1,1,5,"60091551",1016.85755225519
6009158,1,1,1,3,"60091581",211.434885492012
6009169,1,1,1,4,"60091691",2273.79850048039
6009169,2,1,2,5,"60091691",2273.79850048039
6009173,1,1,1,4,"60091731",1813.98019035014
6009187,1,1,1,3,"60091871",2132.01969493232
6009204,1,1,1,3,"60092041",199.117545786222
6009204,2,1,2,4,"60092041",199.117545786222
6009209,1,1,1,3,"60092091",211.960978665517
6009212,1,1,1,4,"60092121",211.421146910356
6009212,2,1,2,5,"60092121",211.421146910356
6009223,1,1,1,2,"60092231",199.657377541382
6009240,1,1,1,2,"60092401",211.960978665517
6009240,2,1,2,3,"60092401",211.960978665517
6009255,1,1,1,4,"60092551",207.499890454032
6009321,1,1,1,4,"60093211",448.011413620293
6009327,1,1,1,4,"60093271",542.605858631723
6009328,1,1,1,5,"60093281",521.233415733743
6009332,1,1,1,3,"60093321",887.463736784485
6009332,2,1,2,4,"60093321",887.463736784485
6009337,1,1,1,3,"60093371",177.541388681838
6009356,1,1,1,2,"60093561",476.74306639773
6009359,1,1,1,2,"60093591",253.199014409628
6009393,1,1,1,2,"60093931",550.985774452472
6009394,1,1,1,3,"60093941",719.59383626376
6009394,2,1,2,4,"60093941",719.59383626376
6009395,1,1,1,2,"60093951",840.969152039566
6009395,2,1,2,3,"60093951",840.969152039566
6009400,1,1,1,3,"60094001",634.259036432332
6009400,2,1,2,4,"60094001",634.259036432332
6009402,1,1,1,3,"60094021",641.246127585749
6009402,2,1,2,4,"60094021",641.246127585749
6009408,1,1,1,2,"60094081",292.182052469363
6009408,2,1,2,3,"60094081",292.182052469363
6009408,3,1,3,4,"60094081",292.182052469363
6009409,1,1,1,3,"60094091",1405.97155410548
6009409,2,1,2,4,"60094091",1405.97155410548
6009409,3,1,3,5,"60094091",1405.97155410548
6009414,1,1,1,3,"60094141",674.482980585855
6009414,2,1,2,4,"60094141",674.482980585855
6009415,1,1,1,4,"60094151",497.551809344062
6009417,1,1,1,2,"60094171",292.182052469363
6009417,2,1,2,3,"60094171",292.182052469363
6009424,1,1,1,4,"60094241",503.301476713168
6009426,1,1,1,3,"60094261",668.114905648774
6009429,1,1,1,4,"60094291",674.482980585855
6009431,1,1,1,3,"60094311",576.18258106804
6009431,2,1,2,4,"60094311",576.18258106804
6009435,1,1,1,3,"60094351",384.375363296227
6009438,1,1,1,3,"60094381",569.469717976407
6009438,2,1,2,4,"60094381",569.469717976407
6009448,2,1,2,4,"60094481",485.571057352775
6009448,1,1,1,3,"60094481",485.571057352775
6009478,1,1,1,2,"60094781",303.26492336896
6009479,1,1,1,3,"60094791",862.410402231644
6009482,1,1,1,3,"60094821",1201.6292351714
6009482,2,1,2,4,"60094821",1201.6292351714
6009482,3,1,3,5,"60094821",1201.6292351714
6009492,1,1,1,3,"60094921",1470.95430423257
6009492,2,1,2,4,"60094921",1470.95430423257
6009492,3,1,3,5,"60094921",1470.95430423257
6009493,1,1,1,4,"60094931",926.218016514241
6009493,2,1,2,5,"60094931",926.218016514241
6009493,3,1,3,6,"60094931",926.218016514241
6009502,1,1,1,4,"60095021",1709.33120065896
6009502,2,1,2,5,"60095021",1709.33120065896
6009587,1,1,1,1,"60095871",6740.45046154014
6009609,1,1,1,2,"60096091",530.511137071394
6009609,2,1,2,3,"60096091",530.511137071394
6009627,1,1,1,3,"60096271",85.0816828979632
6009632,1,1,1,4,"60096321",85.0816828979632
6009639,1,1,1,3,"60096391",86.7572112752404
6009644,1,1,1,1,"60096441",91.8262805690013
6009655,1,1,1,5,"60096551",797.988171386208
6009657,1,1,1,3,"60096571",1148.164527033
6009657,2,1,2,4,"60096571",1148.164527033
6009657,3,1,3,5,"60096571",1148.164527033
6009661,1,1,1,3,"60096611",894.916089230737
6009662,1,1,1,4,"60096621",947.658433167745
6009663,1,1,1,3,"60096631",588.17843643457
6009664,1,1,1,3,"60096641",1526.16510650786
6009664,2,1,2,6,"60096641",1526.16510650786
6009668,1,1,1,3,"60096681",1009.10532470925
6009668,2,1,2,7,"60096681",1009.10532470925
6009677,1,1,1,2,"60096771",819.281861360302
6009677,2,1,2,3,"60096771",819.281861360302
6009677,3,1,3,4,"60096771",819.281861360302
6009693,1,1,1,3,"60096931",32.5949651852858
6009697,1,1,1,2,"60096971",32.5949651852858
6009697,2,1,2,3,"60096971",32.5949651852858
6009697,3,1,3,4,"60096971",32.5949651852858
6009700,1,1,1,3,"60097001",31.8941984782593
