"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P8692S3A1","LLAVEHOG","FEX_C"
6015483,3,1,3,3,"60154831",1864.85947987683
6015483,4,1,4,4,"60154831",1864.85947987683
6015483,1,1,1,1,"60154831",1864.85947987683
6015483,2,1,2,2,"60154831",1864.85947987683
6015484,1,1,1,1,"60154841",1562.09418164498
6015484,2,1,2,2,"60154841",1562.09418164498
6015498,1,1,1,1,"60154981",1188.57121923316
6015498,2,1,2,2,"60154981",1188.57121923316
6015515,1,1,1,2,"60155151",474.831147843399
6015515,2,1,2,3,"60155151",474.831147843399
6015545,1,1,1,1,"60155451",528.456605998162
6015545,2,1,2,2,"60155451",528.456605998162
6015551,3,1,3,3,"60155511",2858.69520963864
6015551,1,1,1,1,"60155511",2858.69520963864
6015551,2,1,2,2,"60155511",2858.69520963864
6015551,4,1,4,4,"60155511",2858.69520963864
6015640,1,1,1,1,"60156401",310.744637573336
6015640,2,1,2,2,"60156401",310.744637573336
6015663,2,1,2,2,"60156631",479.491634913728
6015663,1,1,1,1,"60156631",479.491634913728
6015674,1,1,1,1,"60156741",929.382488907594
6015674,2,1,2,2,"60156741",929.382488907594
6015689,1,1,1,1,"60156891",387.59028890716
6015689,2,1,2,2,"60156891",387.59028890716
6015742,1,1,1,1,"60157421",2888.53032157635
6015742,2,1,2,2,"60157421",2888.53032157635
6015764,1,1,1,1,"60157641",1731.62479467458
6015764,2,1,2,2,"60157641",1731.62479467458
6015765,1,1,1,1,"60157651",1828.92306953893
6015765,2,1,2,2,"60157651",1828.92306953893
6015769,1,1,1,1,"60157691",1397.63845759588
6015769,2,1,2,2,"60157691",1397.63845759588
6015777,1,1,1,1,"60157771",1827.92412418188
6015777,2,1,2,2,"60157771",1827.92412418188
6015778,1,3,1,1,"60157783",2497.57980214812
6015778,2,3,2,2,"60157783",2497.57980214812
6015783,1,1,1,1,"60157831",1335.36483605691
6015783,2,1,2,2,"60157831",1335.36483605691
6015788,1,1,1,1,"60157881",1732.62374003162
6015788,2,1,2,2,"60157881",1732.62374003162
6015790,1,1,1,1,"60157901",1962.89410698426
6015790,2,1,2,2,"60157901",1962.89410698426
6015798,1,1,1,1,"60157981",1828.92306953893
6015798,2,1,2,2,"60157981",1828.92306953893
